elements,clusters,Iterations,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
10000,50,52,8192,128,0.169122,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,52,8192,200,0.176251,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,52,8192,256,0.169437,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,45,8192,400,0.175234,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,45,8192,512,0.170286,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,45,8192,750,0.177584,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,45,8192,1024,0.172416,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,135,16384,32,0.177912,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,135,16384,50,0.178702,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,135,16384,64,0.176979,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,135,16384,100,0.182374,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,62,16384,128,0.183604,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,62,16384,200,0.174014,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,62,16384,256,0.17404,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,62,16384,400,0.174561,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,88,16384,512,0.178188,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,33,16384,750,0.179373,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,33,16384,1024,0.175037,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,33,32768,32,0.171575,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,33,32768,50,0.170442,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,87,32768,64,0.180607,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,87,32768,100,0.176153,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,87,32768,128,0.179659,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,87,32768,200,0.177543,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,46,32768,256,0.173851,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,46,32768,400,0.174366,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,46,32768,512,0.173495,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,46,32768,750,0.179962,11268608,1635000,68,3,352,7000000,5767168,1024
10000,50,41,32768,1024,0.179354,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,64,32,32,0.18768,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,64,32,50,0.180023,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,64,32,64,0.177872,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,64,32,100,0.172636,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,67,32,128,0.179502,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,67,32,200,0.180799,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,67,32,256,0.176133,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,67,32,400,0.174739,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,53,32,512,0.172285,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,53,32,750,0.177139,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,53,32,1024,0.169786,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,53,64,32,0.171759,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,70,64,50,0.174277,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,70,64,64,0.17477,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,70,64,100,0.174784,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,70,64,128,0.175784,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,64,200,0.177312,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,64,256,0.1693,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,64,400,0.173839,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,64,512,0.173171,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,64,750,0.175871,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,76,64,1024,0.174007,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,76,128,32,0.176096,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,76,128,50,0.174845,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,76,128,64,0.179045,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,52,128,100,0.176523,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,52,128,128,0.171474,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,52,128,200,0.171058,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,52,128,256,0.167987,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,128,400,0.171252,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,128,512,0.169262,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,128,750,0.169358,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,128,1024,0.175726,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,47,256,32,0.169282,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,44,256,50,0.179098,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,44,256,64,0.169184,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,44,256,100,0.171339,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,44,256,128,0.170107,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,38,256,200,0.168977,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,38,256,256,0.169353,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,38,256,400,0.168581,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,38,256,512,0.174622,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,60,256,750,0.171091,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,60,256,1024,0.180025,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,60,512,32,0.176221,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,60,512,50,0.167979,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,60,512,64,0.172505,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,51,512,100,0.17689,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,51,512,128,0.176632,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,51,512,200,0.178344,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,51,512,256,0.176752,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,61,512,400,0.172134,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,61,512,512,0.173772,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,61,512,750,0.171074,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,61,512,1024,0.173694,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,87,1024,32,0.171318,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,87,1024,50,0.181327,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,87,1024,64,0.177454,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,87,1024,100,0.172471,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,46,1024,128,0.168849,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,46,1024,200,0.170758,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,46,1024,256,0.169156,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,46,1024,400,0.176946,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,46,1024,512,0.171878,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,54,1024,750,0.171266,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,54,1024,1024,0.174932,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,54,2048,32,0.169056,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,54,2048,50,0.172442,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,2048,64,0.171719,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,2048,100,0.17201,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,2048,128,0.180635,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,2048,200,0.177844,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,108,2048,256,0.180914,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,108,2048,400,0.175554,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,108,2048,512,0.182725,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,108,2048,750,0.179622,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,108,2048,1024,0.181347,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,83,4096,32,0.175362,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,83,4096,50,0.17849,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,83,4096,64,0.178171,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,83,4096,100,0.173873,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,4096,128,0.169893,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,4096,200,0.174441,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,4096,256,0.179133,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,4096,400,0.174436,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,4096,512,0.174447,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,4096,750,0.179405,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,4096,1024,0.178266,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,86,8192,32,0.17389,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,56,8192,50,0.17237,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,56,8192,64,0.172884,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,56,8192,100,0.175014,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,56,8192,128,0.171926,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,56,8192,200,0.170511,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,59,8192,256,0.169899,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,59,8192,400,0.180599,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,59,8192,512,0.187856,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,59,8192,750,0.181236,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,39,8192,1024,0.171788,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,39,16384,32,0.169855,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,39,16384,50,0.17037,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,39,16384,64,0.177364,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,16384,100,0.178193,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,16384,128,0.170267,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,16384,200,0.170578,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,55,16384,256,0.17282,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,73,16384,400,0.179507,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,73,16384,512,0.180796,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,73,16384,750,0.185239,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,73,16384,1024,0.196205,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,78,32768,32,0.171987,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,78,32768,50,0.179503,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,78,32768,64,0.176939,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,78,32768,100,0.172151,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,43,32768,128,0.173244,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,43,32768,200,0.170548,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,43,32768,256,0.16929,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,43,32768,400,0.174305,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,43,32768,512,0.174014,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,50,32768,750,0.186986,11268608,1635000,68,3,352,7000000,5767168,1024
10000,100,50,32768,1024,0.184087,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,32,32,0.192602,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,32,50,0.184847,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,64,0.19772,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,100,0.183669,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,128,0.17814,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,200,0.174607,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,256,0.176498,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,400,0.175336,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,512,0.177098,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,32,750,0.175205,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,20,32,1024,0.17311,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,20,64,32,0.18242,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,20,64,50,0.177168,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,20,64,64,0.178516,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,64,100,0.173927,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,64,128,0.179087,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,64,200,0.178332,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,64,256,0.17667,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,26,64,400,0.175214,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,26,64,512,0.174374,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,26,64,750,0.176085,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,26,64,1024,0.171672,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,26,128,32,0.182164,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,41,128,50,0.184921,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,41,128,64,0.179224,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,41,128,100,0.176413,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,41,128,128,0.175787,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,128,200,0.173454,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,128,256,0.175204,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,128,400,0.177803,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,128,512,0.177716,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,128,750,0.171019,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,128,1024,0.175326,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,256,32,0.172613,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,256,50,0.175845,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,256,64,0.171051,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,256,100,0.170823,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,256,128,0.171233,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,28,256,200,0.180585,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,256,256,0.172219,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,256,400,0.181752,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,256,512,0.176032,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,256,750,0.17835,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,256,1024,0.179714,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,512,32,0.178371,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,512,50,0.178385,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,512,64,0.174567,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,33,512,100,0.173042,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,512,128,0.172786,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,512,200,0.169818,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,512,256,0.174439,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,512,400,0.18269,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,512,512,0.176161,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,512,750,0.181818,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,512,1024,0.179755,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,1024,32,0.178428,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,1024,50,0.176773,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,1024,64,0.174806,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,1024,100,0.175325,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,1024,128,0.170481,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,24,1024,200,0.180342,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,1024,256,0.172925,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,1024,400,0.181193,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,1024,512,0.174651,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,1024,750,0.170522,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,1024,1024,0.175777,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,2048,32,0.179094,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,2048,50,0.171181,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,2048,64,0.176391,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,30,2048,100,0.174117,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,30,2048,128,0.180148,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,30,2048,200,0.172022,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,30,2048,256,0.178449,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,2048,400,0.178702,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,2048,512,0.17185,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,2048,750,0.173678,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,2048,1024,0.17259,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,23,4096,32,0.174521,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,32,4096,50,0.173141,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,32,4096,64,0.170827,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,32,4096,100,0.178733,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,32,4096,128,0.172027,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,4096,200,0.175824,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,4096,256,0.173886,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,4096,400,0.173392,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,22,4096,512,0.18058,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,4096,750,0.174896,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,4096,1024,0.174207,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,8192,32,0.179421,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,27,8192,50,0.188339,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,25,8192,64,0.177015,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,25,8192,100,0.170568,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,25,8192,128,0.178609,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,25,8192,200,0.180083,11268608,1635000,68,3,352,7000000,5767168,1024
10000,500,29,8192,256,0.180452,11268608,1635000,68,3,352,7000000,5767168,1024
