elements,threadsPerBlock,blocks,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
81920,800,1,4.866541,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,2,4.972898,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,4,4.919131,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,8,4.967462,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,16,5.537739,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,32,5.550534,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,64,5.74086,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,128,10.753389,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,256,10.752704,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,450,10.857888,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,512,10.842559,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,800,13.28957,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,1024,12.891308,11268608,1635000,68,3,352,7000000,5767168,1024
81920,800,1500,12.727308,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,1,7.7453,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,2,7.446406,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,4,7.461246,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,8,7.407979,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,16,7.142688,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,32,7.355171,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,64,7.848962,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,128,14.97686,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,256,15.079842,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,450,15.888783,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,512,15.367457,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,800,15.440644,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,1024,15.63156,11268608,1635000,68,3,352,7000000,5767168,1024
81920,1024,1500,15.475726,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,1,6.397205,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,2,6.141411,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,4,6.392911,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,8,6.092556,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,16,5.917957,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,32,6.028356,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,64,6.123618,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,128,5.879071,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,256,5.922871,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,450,6.634583,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,512,6.816387,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,800,10.052391,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,1024,13.101341,11268608,1635000,68,3,352,7000000,5767168,1024
102400,64,1500,17.428724,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,1,7.276423,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,2,7.598975,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,4,7.56997,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,8,7.551788,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,16,7.459537,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,32,7.247185,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,64,10.356282,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,128,8.774625,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,256,9.686494,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,450,14.83185,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,512,13.453186,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,800,18.579144,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,1024,19.919064,11268608,1635000,68,3,352,7000000,5767168,1024
102400,128,1500,27.665845,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,1,11.960715,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,2,12.031249,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,4,12.134362,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,8,12.094094,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,16,11.391896,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,32,11.363856,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,64,11.514777,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,128,10.998563,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,256,13.78154,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,450,32.196705,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,512,30.462886,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,800,28.808625,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,1024,33.408142,11268608,1635000,68,3,352,7000000,5767168,1024
102400,256,1500,24.934285,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,1,14.851662,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,2,14.84051,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,4,14.471577,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,8,9.848942,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,16,9.885072,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,32,9.694443,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,64,10.218485,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,128,14.047833,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,256,26.939507,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,450,26.836525,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,512,27.279097,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,800,27.350815,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,1024,27.138568,11268608,1635000,68,3,352,7000000,5767168,1024
102400,400,1500,27.160038,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,1,10.419717,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,2,10.649795,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,4,10.403812,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,8,10.449822,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,16,10.424236,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,32,10.528575,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,64,10.526443,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,128,15.349476,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,256,22.874164,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,450,23.561761,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,512,23.410025,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,800,23.849612,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,1024,23.119599,11268608,1635000,68,3,352,7000000,5767168,1024
102400,512,1500,23.642255,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,1,12.181923,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,2,11.84973,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,4,9.672234,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,8,9.611083,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,16,9.540318,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,32,9.55811,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,64,10.151162,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,128,20.30962,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,256,20.096073,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,450,19.976204,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,512,20.378235,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,800,20.316965,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,1024,20.004048,11268608,1635000,68,3,352,7000000,5767168,1024
102400,800,1500,20.456582,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,1,11.449703,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,2,11.714134,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,4,11.312227,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,8,11.011858,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,16,10.975054,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,32,11.043994,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,64,11.75348,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,128,23.006458,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,256,23.346318,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,450,23.177989,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,512,22.966245,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,800,22.967489,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,1024,23.066423,11268608,1635000,68,3,352,7000000,5767168,1024
102400,1024,1500,23.040908,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,1,14.639618,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,2,14.297251,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,4,14.583251,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,8,14.207899,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,16,14.098384,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,32,14.238962,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,64,14.255708,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,128,14.268908,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,256,14.018536,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,450,15.61246,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,512,15.682298,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,800,20.46466,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,1024,26.469602,11268608,1635000,68,3,352,7000000,5767168,1024
204800,64,1500,35.950792,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,1,14.776242,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,2,14.781267,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,4,14.697751,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,8,14.504699,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,16,14.726173,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,32,14.791159,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,64,14.335645,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,128,14.652332,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,256,15.529884,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,450,24.066353,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,512,27.029102,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,800,38.173538,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,1024,52.939703,11268608,1635000,68,3,352,7000000,5767168,1024
204800,128,1500,71.397651,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,1,15.301932,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,2,15.332803,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,4,15.349378,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,8,15.310518,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,16,14.94319,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,32,14.942075,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,64,14.969106,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,128,15.547126,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,256,26.378432,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,450,42.845344,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,512,51.893703,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,800,73.984242,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,1024,74.189769,11268608,1635000,68,3,352,7000000,5767168,1024
204800,256,1500,73.709211,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,1,15.925928,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,2,15.93262,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,4,15.899078,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,8,15.631246,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,16,15.519585,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,32,15.53188,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,64,15.590603,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,128,21.150346,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,256,41.402213,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,450,69.097381,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,512,81.704535,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,800,81.961734,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,1024,82.238573,11268608,1635000,68,3,352,7000000,5767168,1024
204800,400,1500,45.476262,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,1,6.948338,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,2,6.997308,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,4,6.971296,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,8,6.969627,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,16,6.961876,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,32,6.962599,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,64,7.467115,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,128,11.486746,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,256,22.35221,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,450,33.326157,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,512,34.644666,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,800,35.436285,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,1024,35.819245,11268608,1635000,68,3,352,7000000,5767168,1024
204800,512,1500,35.533186,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,1,9.35368,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,2,9.319028,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,4,9.206665,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,8,9.183591,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,16,9.065231,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,32,8.969675,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,64,9.711601,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,128,21.146739,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,256,38.911215,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,450,38.998198,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,512,37.158381,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,800,36.802009,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,1024,36.867803,11268608,1635000,68,3,352,7000000,5767168,1024
204800,800,1500,36.886122,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,1,9.586747,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,2,9.653991,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,4,9.62295,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,8,9.629538,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,16,13.526346,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,32,9.726121,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,64,10.847269,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,128,21.693652,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,256,33.483646,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,450,33.902634,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,512,34.043699,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,800,34.140585,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,1024,34.189975,11268608,1635000,68,3,352,7000000,5767168,1024
204800,1024,1500,34.21033,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,1,26.170114,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,2,24.350472,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,4,21.093021,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,8,21.924673,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,16,22.8392,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,32,19.364789,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,64,19.354685,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,128,20.622846,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,256,18.462617,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,450,21.34917,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,512,21.113152,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,800,28.800792,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,1024,36.1685,11268608,1635000,68,3,352,7000000,5767168,1024
409600,64,1500,50.417363,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,1,19.191884,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,2,19.030788,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,4,19.114636,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,8,18.83485,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,16,18.610697,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,32,18.483038,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,64,18.598383,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,128,18.449403,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,256,21.394146,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,450,45.857055,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,512,51.020256,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,800,74.330389,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,1024,100.364872,11268608,1635000,68,3,352,7000000,5767168,1024
409600,128,1500,138.177392,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,1,29.602258,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,2,29.806554,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,4,29.705134,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,8,28.778753,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,16,28.837745,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,32,27.91575,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,64,28.293365,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,128,27.620898,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,256,48.152158,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,450,75.822753,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,512,99.57586,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,800,138.973615,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,1024,162.626683,11268608,1635000,68,3,352,7000000,5767168,1024
409600,256,1500,232.527108,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,1,28.424634,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,2,27.269955,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,4,25.170661,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,8,25.3484,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,16,25.283745,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,32,26.398781,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,64,27.112675,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,128,37.591853,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,256,72.555073,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,450,122.440171,11268608,1635000,68,3,352,7000000,5767168,1024
409600,400,512,142.32298,11268608,1635000,68,3,352,7000000,5767168,1024
